,stimuli,is_train,pitch,tone,time,cluster,label,rle_label,phoneme,label_all,speaker
29,etsuto-HLL-3.wav,True,,,29,1,L,L2,etsuto,HLL,3.wav
30,etsuto-HLL-3.wav,True,,,30,1,L,L2,etsuto,HLL,3.wav
31,etsuto-HLL-3.wav,True,,,31,1,L,L2,etsuto,HLL,3.wav
32,etsuto-HLL-3.wav,True,,,32,1,L,L2,etsuto,HLL,3.wav
33,etsuto-HLL-3.wav,True,,,33,1,L,L2,etsuto,HLL,3.wav
34,etsuto-HLL-3.wav,True,,,34,1,L,L2,etsuto,HLL,3.wav
35,etsuto-HLL-3.wav,True,,,35,1,L,L2,etsuto,HLL,3.wav
36,etsuto-HLL-3.wav,True,,,36,1,L,L2,etsuto,HLL,3.wav
37,etsuto-HLL-3.wav,True,,,37,2,L,L2,etsuto,HLL,3.wav
38,etsuto-HLL-3.wav,True,,,38,2,L,L2,etsuto,HLL,3.wav
39,etsuto-HLL-3.wav,True,,,39,2,L,L2,etsuto,HLL,3.wav
40,etsuto-HLL-3.wav,True,90.79262072032591,-1.4709846266533804,40,2,L,L2,etsuto,HLL,3.wav
41,etsuto-HLL-3.wav,True,90.20695819480324,-1.5270025715606113,41,2,L,L2,etsuto,HLL,3.wav
42,etsuto-HLL-3.wav,True,84.92549520998557,-2.0492485458070804,42,2,L,L2,etsuto,HLL,3.wav
43,etsuto-HLL-3.wav,True,82.97917548370786,-2.249938967365559,43,2,L,L2,etsuto,HLL,3.wav
44,etsuto-HLL-3.wav,True,80.60738076496854,-2.5009632339866124,44,2,L,L2,etsuto,HLL,3.wav
45,etsuto-HLL-3.wav,True,78.29161586721123,-2.753287981348695,45,2,L,L2,etsuto,HLL,3.wav
46,etsuto-HLL-3.wav,True,76.36985610616166,-2.9684150670417138,46,2,L,L2,etsuto,HLL,3.wav
47,etsuto-HLL-3.wav,True,75.43642736204313,-3.074866786522663,47,2,L,L2,etsuto,HLL,3.wav
48,etsuto-HLL-3.wav,True,73.85621471236033,-3.2581189601238028,48,2,L,L2,etsuto,HLL,3.wav
49,etsuto-HLL-3.wav,True,71.4640385688333,-3.543130225653084,49,2,L,L2,etsuto,HLL,3.wav
50,etsuto-HLL-3.wav,True,70.13221272240646,-3.705971418818422,50,2,L,L2,etsuto,HLL,3.wav
51,etsuto-HLL-3.wav,True,70.96002374897085,-3.604395944780301,51,2,L,L2,etsuto,HLL,3.wav
52,etsuto-HLL-3.wav,True,67.15486075784385,-4.081483934000578,52,2,L,L2,etsuto,HLL,3.wav
53,etsuto-HLL-3.wav,True,,,53,2,L,L2,etsuto,HLL,3.wav
54,etsuto-HLL-3.wav,True,,,54,2,L,L2,etsuto,HLL,3.wav
0,esuko-LLH-1.wav,True,132.05193112199044,0.9361356617043377,0,0,L,L2,esuko,LLH,1.wav
1,esuko-LLH-1.wav,True,128.7337889106817,0.715847879142113,1,0,L,L2,esuko,LLH,1.wav
2,esuko-LLH-1.wav,True,127.10454323723845,0.6055968588561796,2,0,L,L2,esuko,LLH,1.wav
3,esuko-LLH-1.wav,True,119.81052816087437,0.09403139373927209,3,0,L,L2,esuko,LLH,1.wav
4,esuko-LLH-1.wav,True,117.22162776572353,-0.09506407868286507,4,0,L,L2,esuko,LLH,1.wav
5,esuko-LLH-1.wav,True,116.77133107898831,-0.1283800349595693,5,0,L,L2,esuko,LLH,1.wav
6,esuko-LLH-1.wav,True,116.99572878863059,-0.1117615654879465,6,0,L,L2,esuko,LLH,1.wav
7,esuko-LLH-1.wav,True,115.99596126514929,-0.18604928796452536,7,0,L,L2,esuko,LLH,1.wav
8,esuko-LLH-1.wav,True,113.22355297539667,-0.39545212665816737,8,0,L,L2,esuko,LLH,1.wav
9,esuko-LLH-1.wav,True,109.85532960171865,-0.6568675552059903,9,0,L,L2,esuko,LLH,1.wav
10,esuko-LLH-1.wav,True,104.55849393375848,-1.084635141301517,10,0,L,L2,esuko,LLH,1.wav
11,esuko-LLH-1.wav,True,102.93679711928141,-1.2199439425236667,11,0,L,L2,esuko,LLH,1.wav
12,esuko-LLH-1.wav,True,,,12,0,L,L2,esuko,LLH,1.wav
13,esuko-LLH-1.wav,True,,,13,0,L,L2,esuko,LLH,1.wav
14,esuko-LLH-1.wav,True,,,14,0,L,L2,esuko,LLH,1.wav
15,esuko-LLH-1.wav,True,,,15,0,L,L2,esuko,LLH,1.wav
16,esuko-LLH-1.wav,True,,,16,1,L,L2,esuko,LLH,1.wav
17,esuko-LLH-1.wav,True,,,17,1,L,L2,esuko,LLH,1.wav
18,esuko-LLH-1.wav,True,113.42428141838948,-0.380119617220706,18,1,L,L2,esuko,LLH,1.wav
19,esuko-LLH-1.wav,True,112.45000568325806,-0.4547943315477959,19,1,L,L2,esuko,LLH,1.wav
20,esuko-LLH-1.wav,True,111.88379347928141,-0.4984902851544014,20,1,L,L2,esuko,LLH,1.wav
21,esuko-LLH-1.wav,True,111.54048633431442,-0.5250919368151097,21,1,L,L2,esuko,LLH,1.wav
22,esuko-LLH-1.wav,True,111.1328038475989,-0.5567883558265253,22,1,L,L2,esuko,LLH,1.wav
23,esuko-LLH-1.wav,True,111.47022611721891,-0.5305462435978614,23,1,L,L2,esuko,LLH,1.wav
24,esuko-LLH-1.wav,True,111.79295379725717,-0.5055211795628594,24,1,L,L2,esuko,LLH,1.wav
25,esuko-LLH-1.wav,True,111.81733306450303,-0.503633689577183,25,1,L,L2,esuko,LLH,1.wav
26,esuko-LLH-1.wav,True,109.98497813270933,-0.6466577815936546,26,1,L,L2,esuko,LLH,1.wav
27,esuko-LLH-1.wav,True,,,27,1,L,L2,esuko,LLH,1.wav
28,esuko-LLH-1.wav,True,,,28,1,L,L2,esuko,LLH,1.wav
29,esuko-LLH-1.wav,True,,,29,1,L,L2,esuko,LLH,1.wav
30,esuko-LLH-1.wav,True,,,30,1,L,L2,esuko,LLH,1.wav
31,esuko-LLH-1.wav,True,,,31,1,L,L2,esuko,LLH,1.wav
32,esuko-LLH-1.wav,True,,,32,2,H,H1,esuko,LLH,1.wav
33,esuko-LLH-1.wav,True,,,33,2,H,H1,esuko,LLH,1.wav
34,esuko-LLH-1.wav,True,,,34,2,H,H1,esuko,LLH,1.wav
35,esuko-LLH-1.wav,True,154.97871627246604,2.3219238590807065,35,2,H,H1,esuko,LLH,1.wav
36,esuko-LLH-1.wav,True,148.69298309527014,1.9635226687549667,36,2,H,H1,esuko,LLH,1.wav
37,esuko-LLH-1.wav,True,145.77299282450397,1.7918440132384663,37,2,H,H1,esuko,LLH,1.wav
38,esuko-LLH-1.wav,True,143.72691466409518,1.669484763082248,38,2,H,H1,esuko,LLH,1.wav
39,esuko-LLH-1.wav,True,142.25413644826568,1.5803268861756725,39,2,H,H1,esuko,LLH,1.wav
40,esuko-LLH-1.wav,True,141.3644538034592,1.5260196583490766,40,2,H,H1,esuko,LLH,1.wav
41,esuko-LLH-1.wav,True,141.0052254230299,1.5039950294722086,41,2,H,H1,esuko,LLH,1.wav
42,esuko-LLH-1.wav,True,141.35515718476307,1.5254503797349224,42,2,H,H1,esuko,LLH,1.wav
43,esuko-LLH-1.wav,True,141.72757259722377,1.5482260048993888,43,2,H,H1,esuko,LLH,1.wav
44,esuko-LLH-1.wav,True,141.77065784165856,1.5508570845585705,44,2,H,H1,esuko,LLH,1.wav
45,esuko-LLH-1.wav,True,140.78346319731165,1.4903705508922014,45,2,H,H1,esuko,LLH,1.wav
46,esuko-LLH-1.wav,True,137.9477443054213,1.314234461571031,46,2,H,H1,esuko,LLH,1.wav
47,esuko-LLH-1.wav,True,127.74469553081371,0.649083580003958,47,2,H,H1,esuko,LLH,1.wav
0,etsuto-LLH-3.wav,True,108.46472119426056,-0.15688086756829128,0,0,L,L2,etsuto,LLH,3.wav
1,etsuto-LLH-3.wav,True,102.95005984983757,-0.6085680976311324,1,0,L,L2,etsuto,LLH,3.wav
2,etsuto-LLH-3.wav,True,99.84901618803593,-0.8733154018029781,2,0,L,L2,etsuto,LLH,3.wav
3,etsuto-LLH-3.wav,True,96.76379536625645,-1.1450005355039636,3,0,L,L2,etsuto,LLH,3.wav
4,etsuto-LLH-3.wav,True,96.1708503456879,-1.1982066269739078,4,0,L,L2,etsuto,LLH,3.wav
5,etsuto-LLH-3.wav,True,,,5,0,L,L2,etsuto,LLH,3.wav
6,etsuto-LLH-3.wav,True,,,6,0,L,L2,etsuto,LLH,3.wav
7,etsuto-LLH-3.wav,True,,,7,0,L,L2,etsuto,LLH,3.wav
8,etsuto-LLH-3.wav,True,,,8,0,L,L2,etsuto,LLH,3.wav
9,etsuto-LLH-3.wav,True,,,9,0,L,L2,etsuto,LLH,3.wav
10,etsuto-LLH-3.wav,True,,,10,0,L,L2,etsuto,LLH,3.wav
11,etsuto-LLH-3.wav,True,,,11,0,L,L2,etsuto,LLH,3.wav
12,etsuto-LLH-3.wav,True,,,12,0,L,L2,etsuto,LLH,3.wav
13,etsuto-LLH-3.wav,True,,,13,0,L,L2,etsuto,LLH,3.wav
14,etsuto-LLH-3.wav,True,,,14,0,L,L2,etsuto,LLH,3.wav
15,etsuto-LLH-3.wav,True,,,15,0,L,L2,etsuto,LLH,3.wav
16,etsuto-LLH-3.wav,True,,,16,0,L,L2,etsuto,LLH,3.wav
17,etsuto-LLH-3.wav,True,,,17,1,L,L2,etsuto,LLH,3.wav
18,etsuto-LLH-3.wav,True,,,18,1,L,L2,etsuto,LLH,3.wav
19,etsuto-LLH-3.wav,True,104.54843229838517,-0.47520753626163065,19,1,L,L2,etsuto,LLH,3.wav
20,etsuto-LLH-3.wav,True,100.60854406057292,-0.8077191326954655,20,1,L,L2,etsuto,LLH,3.wav
21,etsuto-LLH-3.wav,True,97.75113487426495,-1.0571239672406059,21,1,L,L2,etsuto,LLH,3.wav
22,etsuto-LLH-3.wav,True,97.29450287428388,-1.0976549075734927,22,1,L,L2,etsuto,LLH,3.wav
23,etsuto-LLH-3.wav,True,91.81543872163563,-1.599384103963423,23,1,L,L2,etsuto,LLH,3.wav
24,etsuto-LLH-3.wav,True,,,24,1,L,L2,etsuto,LLH,3.wav
25,etsuto-LLH-3.wav,True,,,25,1,L,L2,etsuto,LLH,3.wav
26,etsuto-LLH-3.wav,True,,,26,1,L,L2,etsuto,LLH,3.wav
27,etsuto-LLH-3.wav,True,,,27,1,L,L2,etsuto,LLH,3.wav
28,etsuto-LLH-3.wav,True,,,28,1,L,L2,etsuto,LLH,3.wav
29,etsuto-LLH-3.wav,True,,,29,1,L,L2,etsuto,LLH,3.wav
30,etsuto-LLH-3.wav,True,,,30,1,L,L2,etsuto,LLH,3.wav
31,etsuto-LLH-3.wav,True,,,31,1,L,L2,etsuto,LLH,3.wav
32,etsuto-LLH-3.wav,True,,,32,1,L,L2,etsuto,LLH,3.wav
33,etsuto-LLH-3.wav,True,,,33,1,L,L2,etsuto,LLH,3.wav
34,etsuto-LLH-3.wav,True,,,34,1,L,L2,etsuto,LLH,3.wav
35,etsuto-LLH-3.wav,True,,,35,2,H,H1,etsuto,LLH,3.wav
36,etsuto-LLH-3.wav,True,135.88623348473615,1.794159722323387,36,2,H,H1,etsuto,LLH,3.wav
37,etsuto-LLH-3.wav,True,125.38677074176017,1.0980747354969587,37,2,H,H1,etsuto,LLH,3.wav
38,etsuto-LLH-3.wav,True,120.22900630926847,0.7344738960484268,38,2,H,H1,etsuto,LLH,3.wav
39,etsuto-LLH-3.wav,True,116.15784996393178,0.43628382015449385,39,2,H,H1,etsuto,LLH,3.wav
40,etsuto-LLH-3.wav,True,114.16760197904236,0.28668372994177077,40,2,H,H1,etsuto,LLH,3.wav
41,etsuto-LLH-3.wav,True,113.25877604052481,0.21750095534831954,41,2,H,H1,etsuto,LLH,3.wav
42,etsuto-LLH-3.wav,True,112.58550958924025,0.16589082697280585,42,2,H,H1,etsuto,LLH,3.wav
43,etsuto-LLH-3.wav,True,113.11027557480581,0.20614387726720093,43,2,H,H1,etsuto,LLH,3.wav
44,etsuto-LLH-3.wav,True,114.77495576118923,0.3326111461686328,44,2,H,H1,etsuto,LLH,3.wav
45,etsuto-LLH-3.wav,True,115.14096602071096,0.36017121917078726,45,2,H,H1,etsuto,LLH,3.wav
46,etsuto-LLH-3.wav,True,114.46459618172477,0.30917254688878554,46,2,H,H1,etsuto,LLH,3.wav
47,etsuto-LLH-3.wav,True,112.4321041564085,0.1540881620456052,47,2,H,H1,etsuto,LLH,3.wav
48,etsuto-LLH-3.wav,True,107.30173696711682,-0.2501955286128876,48,2,H,H1,etsuto,LLH,3.wav
49,etsuto-LLH-3.wav,True,105.35469572803547,-0.40870840497625244,49,2,H,H1,etsuto,LLH,3.wav
50,etsuto-LLH-3.wav,True,,,50,2,H,H1,etsuto,LLH,3.wav
51,etsuto-LLH-3.wav,True,,,51,2,H,H1,etsuto,LLH,3.wav
0,esu-LL-1.wav,True,128.54577321219526,0.1428885530320934,0,0,L,L2,esu,LL,1.wav
1,esu-LL-1.wav,True,127.03270724293188,0.04039549793847714,1,0,L,L2,esu,LL,1.wav
2,esu-LL-1.wav,True,126.88393230469099,0.03025184336493246,2,0,L,L2,esu,LL,1.wav
3,esu-LL-1.wav,True,127.16842460055057,0.04963851472520808,3,0,L,L2,esu,LL,1.wav
4,esu-LL-1.wav,True,127.88117164180699,0.09801871906614958,4,0,L,L2,esu,LL,1.wav
5,esu-LL-1.wav,True,128.6152170664613,0.14756358433430836,5,0,L,L2,esu,LL,1.wav
6,esu-LL-1.wav,True,125.72951260062855,-0.04886447652271444,6,0,L,L2,esu,LL,1.wav
7,esu-LL-1.wav,True,122.38238254953377,-0.28242913781082474,7,0,L,L2,esu,LL,1.wav
8,esu-LL-1.wav,True,119.41911386157409,-0.4946018732530367,8,0,L,L2,esu,LL,1.wav
9,esu-LL-1.wav,True,114.42236720650766,-0.8645899037677053,9,0,L,L2,esu,LL,1.wav
10,esu-LL-1.wav,True,110.15018567423773,-1.1939729226586946,10,0,L,L2,esu,LL,1.wav
11,esu-LL-1.wav,True,,,11,0,L,L2,esu,LL,1.wav
12,esu-LL-1.wav,True,,,12,0,L,L2,esu,LL,1.wav
13,esu-LL-1.wav,True,,,13,0,L,L2,esu,LL,1.wav
14,esu-LL-1.wav,True,,,14,0,L,L2,esu,LL,1.wav
15,esu-LL-1.wav,True,,,15,0,L,L2,esu,LL,1.wav
16,esu-LL-1.wav,True,,,16,0,L,L2,esu,LL,1.wav
17,esu-LL-1.wav,True,,,17,1,L,L2,esu,LL,1.wav
18,esu-LL-1.wav,True,135.0666256541875,0.5712229279499069,18,1,L,L2,esu,LL,1.wav
19,esu-LL-1.wav,True,128.08008119445861,0.11147228110878207,19,1,L,L2,esu,LL,1.wav
20,esu-LL-1.wav,True,127.42912022046268,0.06736552351025078,20,1,L,L2,esu,LL,1.wav
21,esu-LL-1.wav,True,127.4866403851827,0.07127194613099132,21,1,L,L2,esu,LL,1.wav
22,esu-LL-1.wav,True,127.36258576697156,0.0628447046911434,22,1,L,L2,esu,LL,1.wav
23,esu-LL-1.wav,True,127.21083790917956,0.052525045804357025,23,1,L,L2,esu,LL,1.wav
24,esu-LL-1.wav,True,126.91796854575435,0.032573524155618726,24,1,L,L2,esu,LL,1.wav
25,esu-LL-1.wav,True,125.99860469700174,-0.03035793931000927,25,1,L,L2,esu,LL,1.wav
26,esu-LL-1.wav,True,124.35314691362925,-0.14414638070929348,26,1,L,L2,esu,LL,1.wav
27,esu-LL-1.wav,True,122.69208503211173,-0.26055138883016893,27,1,L,L2,esu,LL,1.wav
28,esu-LL-1.wav,True,120.61366043961412,-0.4084446062675969,28,1,L,L2,esu,LL,1.wav
29,esu-LL-1.wav,True,114.3783636604309,-0.8679194577380249,29,1,L,L2,esu,LL,1.wav
30,esu-LL-1.wav,True,107.26417237932122,-1.423794817624169,30,1,L,L2,esu,LL,1.wav
31,esu-LL-1.wav,True,86.12494676819892,-3.3237859367398164,31,1,L,L2,esu,LL,1.wav
32,esu-LL-1.wav,True,86.77727087809693,-3.258469766492797,32,1,L,L2,esu,LL,1.wav
0,esuko-LHH-1.wav,True,126.41673115753903,-1.0714808730745236,0,0,L,L1,esuko,LHH,1.wav
1,esuko-LHH-1.wav,True,127.75809885333094,-0.9801168703619859,1,0,L,L1,esuko,LHH,1.wav
2,esuko-LHH-1.wav,True,123.375110167832,-1.2822971298625243,2,0,L,L1,esuko,LHH,1.wav
3,esuko-LHH-1.wav,True,119.0489562371747,-1.591275536555694,3,0,L,L1,esuko,LHH,1.wav
4,esuko-LHH-1.wav,True,117.40305929183485,-1.711785351159216,4,0,L,L1,esuko,LHH,1.wav
5,esuko-LHH-1.wav,True,116.05075048961837,-1.8120702525463346,5,0,L,L1,esuko,LHH,1.wav
6,esuko-LHH-1.wav,True,114.97125316588978,-1.892966275219578,6,0,L,L1,esuko,LHH,1.wav
7,esuko-LHH-1.wav,True,113.89023082519668,-1.9747413546292216,7,0,L,L1,esuko,LHH,1.wav
8,esuko-LHH-1.wav,True,113.51288559482573,-2.00346890774951,8,0,L,L1,esuko,LHH,1.wav
9,esuko-LHH-1.wav,True,112.33625359556525,-2.093663797032726,9,0,L,L1,esuko,LHH,1.wav
10,esuko-LHH-1.wav,True,110.14284809553402,-2.264350450021616,10,0,L,L1,esuko,LHH,1.wav
11,esuko-LHH-1.wav,True,109.83458259522786,-2.2886111243076557,11,0,L,L1,esuko,LHH,1.wav
12,esuko-LHH-1.wav,True,,,12,0,L,L1,esuko,LHH,1.wav
13,esuko-LHH-1.wav,True,,,13,0,L,L1,esuko,LHH,1.wav
14,esuko-LHH-1.wav,True,,,14,0,L,L1,esuko,LHH,1.wav
15,esuko-LHH-1.wav,True,,,15,0,L,L1,esuko,LHH,1.wav
16,esuko-LHH-1.wav,True,,,16,0,L,L1,esuko,LHH,1.wav
17,esuko-LHH-1.wav,True,,,17,1,H,H2,esuko,LHH,1.wav
18,esuko-LHH-1.wav,True,,,18,1,H,H2,esuko,LHH,1.wav
19,esuko-LHH-1.wav,True,,,19,1,H,H2,esuko,LHH,1.wav
20,esuko-LHH-1.wav,True,159.1876896493668,0.923767272106737,20,1,H,H2,esuko,LHH,1.wav
21,esuko-LHH-1.wav,True,148.52025209046292,0.32335264688707205,21,1,H,H2,esuko,LHH,1.wav
22,esuko-LHH-1.wav,True,148.49571810520283,0.3219226203901749,22,1,H,H2,esuko,LHH,1.wav
23,esuko-LHH-1.wav,True,148.65058159929222,0.3309452795471497,23,1,H,H2,esuko,LHH,1.wav
24,esuko-LHH-1.wav,True,147.87445897083407,0.28563197358140474,24,1,H,H2,esuko,LHH,1.wav
25,esuko-LHH-1.wav,True,147.25585232638286,0.24934446215882838,25,1,H,H2,esuko,LHH,1.wav
26,esuko-LHH-1.wav,True,146.69153872373357,0.21610857869071984,26,1,H,H2,esuko,LHH,1.wav
27,esuko-LHH-1.wav,True,144.28588561659123,0.07297570604740898,27,1,H,H2,esuko,LHH,1.wav
28,esuko-LHH-1.wav,True,140.45390349318083,-0.1600250451778588,28,1,H,H2,esuko,LHH,1.wav
29,esuko-LHH-1.wav,True,,,29,1,H,H2,esuko,LHH,1.wav
30,esuko-LHH-1.wav,True,,,30,1,H,H2,esuko,LHH,1.wav
31,esuko-LHH-1.wav,True,,,31,1,H,H2,esuko,LHH,1.wav
32,esuko-LHH-1.wav,True,,,32,1,H,H2,esuko,LHH,1.wav
33,esuko-LHH-1.wav,True,,,33,1,H,H2,esuko,LHH,1.wav
34,esuko-LHH-1.wav,True,,,34,2,H,H2,esuko,LHH,1.wav
35,esuko-LHH-1.wav,True,155.99721222365562,0.7485161167690623,35,2,H,H2,esuko,LHH,1.wav
36,esuko-LHH-1.wav,True,153.98864360433925,0.6363383840166984,36,2,H,H2,esuko,LHH,1.wav
37,esuko-LHH-1.wav,True,148.8719349561329,0.3438254656715459,37,2,H,H2,esuko,LHH,1.wav
38,esuko-LHH-1.wav,True,145.36984903665035,0.13776306968348245,38,2,H,H2,esuko,LHH,1.wav
39,esuko-LHH-1.wav,True,143.27500606142138,0.012116376246853295,39,2,H,H2,esuko,LHH,1.wav
40,esuko-LHH-1.wav,True,142.71869681473717,-0.021559285653789614,40,2,H,H2,esuko,LHH,1.wav
41,esuko-LHH-1.wav,True,142.6022623053785,-0.02862415039065588,41,2,H,H2,esuko,LHH,1.wav
42,esuko-LHH-1.wav,True,142.87419151114543,-0.012133359782540418,42,2,H,H2,esuko,LHH,1.wav
43,esuko-LHH-1.wav,True,143.73482594990725,0.039852587334005256,43,2,H,H2,esuko,LHH,1.wav
44,esuko-LHH-1.wav,True,144.73687869517596,0.09999002130711314,44,2,H,H2,esuko,LHH,1.wav
45,esuko-LHH-1.wav,True,145.51641216156602,0.14648589807069956,45,2,H,H2,esuko,LHH,1.wav
46,esuko-LHH-1.wav,True,144.68725265560792,0.09702156494994915,46,2,H,H2,esuko,LHH,1.wav
47,esuko-LHH-1.wav,True,140.59926161533602,-0.15107126048292932,47,2,H,H2,esuko,LHH,1.wav
48,esuko-LHH-1.wav,True,,,48,2,H,H2,esuko,LHH,1.wav
49,esuko-LHH-1.wav,True,,,49,2,H,H2,esuko,LHH,1.wav
0,etsto-H_L-1.wav,False,125.40030771466682,1.6298313013538754,0,0,H,H1,etsto,H_L,1.wav
1,etsto-H_L-1.wav,False,123.7096942953741,1.5123373256823234,1,0,H,H1,etsto,H_L,1.wav
2,etsto-H_L-1.wav,False,121.33773567381665,1.3447557360363416,2,0,H,H1,etsto,H_L,1.wav
3,etsto-H_L-1.wav,False,121.63026151296827,1.3655992604318303,3,0,H,H1,etsto,H_L,1.wav
4,etsto-H_L-1.wav,False,122.41106360240485,1.4209897060722905,4,0,H,H1,etsto,H_L,1.wav
5,etsto-H_L-1.wav,False,122.94140156979925,1.458410996131306,5,0,H,H1,etsto,H_L,1.wav
6,etsto-H_L-1.wav,False,121.85660858374987,1.381692935978511,6,0,H,H1,etsto,H_L,1.wav
7,etsto-H_L-1.wav,False,109.1692989363214,0.4299891255101803,7,0,H,H1,etsto,H_L,1.wav
8,etsto-H_L-1.wav,False,,,8,0,H,H1,etsto,H_L,1.wav
9,etsto-H_L-1.wav,False,,,9,0,H,H1,etsto,H_L,1.wav
10,etsto-H_L-1.wav,False,,,10,0,H,H1,etsto,H_L,1.wav
11,etsto-H_L-1.wav,False,,,11,0,H,H1,etsto,H_L,1.wav
12,etsto-H_L-1.wav,False,,,12,0,H,H1,etsto,H_L,1.wav
13,etsto-H_L-1.wav,False,,,13,0,H,H1,etsto,H_L,1.wav
14,etsto-H_L-1.wav,False,,,14,0,H,H1,etsto,H_L,1.wav
15,etsto-H_L-1.wav,False,,,15,0,H,H1,etsto,H_L,1.wav
16,etsto-H_L-1.wav,False,,,16,0,H,H1,etsto,H_L,1.wav
17,etsto-H_L-1.wav,False,,,17,0,H,H1,etsto,H_L,1.wav
18,etsto-H_L-1.wav,False,,,18,0,H,H1,etsto,H_L,1.wav
19,etsto-H_L-1.wav,False,,,19,0,H,H1,etsto,H_L,1.wav
20,etsto-H_L-1.wav,False,,,20,0,H,H1,etsto,H_L,1.wav
21,etsto-H_L-1.wav,False,,,21,0,H,H1,etsto,H_L,1.wav
22,etsto-H_L-1.wav,False,,,22,1,L,L1,etsto,H_L,1.wav
23,etsto-H_L-1.wav,False,,,23,1,L,L1,etsto,H_L,1.wav
24,etsto-H_L-1.wav,False,,,24,1,L,L1,etsto,H_L,1.wav
25,etsto-H_L-1.wav,False,,,25,1,L,L1,etsto,H_L,1.wav
26,etsto-H_L-1.wav,False,,,26,1,L,L1,etsto,H_L,1.wav
27,etsto-H_L-1.wav,False,,,27,1,L,L1,etsto,H_L,1.wav
28,etsto-H_L-1.wav,False,,,28,1,L,L1,etsto,H_L,1.wav
29,etsto-H_L-1.wav,False,,,29,1,L,L1,etsto,H_L,1.wav
30,etsto-H_L-1.wav,False,,,30,1,L,L1,etsto,H_L,1.wav
31,etsto-H_L-1.wav,False,,,31,1,L,L1,etsto,H_L,1.wav
32,etsto-H_L-1.wav,False,104.63761734214486,0.06299554350041166,32,1,L,L1,etsto,H_L,1.wav
33,etsto-H_L-1.wav,False,103.12013887151419,-0.06345735841878897,33,1,L,L1,etsto,H_L,1.wav
34,etsto-H_L-1.wav,False,100.47049373501717,-0.2887827987545027,34,1,L,L1,etsto,H_L,1.wav
35,etsto-H_L-1.wav,False,99.37264474830097,-0.38389002540888273,35,1,L,L1,etsto,H_L,1.wav
36,etsto-H_L-1.wav,False,99.24987252491313,-0.39459110217479887,36,1,L,L1,etsto,H_L,1.wav
37,etsto-H_L-1.wav,False,100.43433025316266,-0.29189907294606765,37,1,L,L1,etsto,H_L,1.wav
38,etsto-H_L-1.wav,False,101.49808819852007,-0.2006987087491931,38,1,L,L1,etsto,H_L,1.wav
39,etsto-H_L-1.wav,False,101.27935701612748,-0.21937312379658666,39,1,L,L1,etsto,H_L,1.wav
40,etsto-H_L-1.wav,False,100.7816416581419,-0.26201685627380145,40,1,L,L1,etsto,H_L,1.wav
41,etsto-H_L-1.wav,False,98.5014217109232,-0.4601153115292981,41,1,L,L1,etsto,H_L,1.wav
42,etsto-H_L-1.wav,False,92.14453155758223,-1.037591299662002,42,1,L,L1,etsto,H_L,1.wav
43,etsto-H_L-1.wav,False,107.34517213195139,0.284129814618442,43,1,L,L1,etsto,H_L,1.wav
0,etsto-L_H-1.wav,False,122.67580695697805,-0.892577696770375,0,0,L,L1,etsto,L_H,1.wav
1,etsto-L_H-1.wav,False,120.7937853524027,-1.0264048720855437,1,0,L,L1,etsto,L_H,1.wav
2,etsto-L_H-1.wav,False,119.70741298529201,-1.104607294235469,2,0,L,L1,etsto,L_H,1.wav
3,etsto-L_H-1.wav,False,118.8011093808623,-1.170392415665703,3,0,L,L1,etsto,L_H,1.wav
4,etsto-L_H-1.wav,False,117.91428503175578,-1.2352512177471817,4,0,L,L1,etsto,L_H,1.wav
5,etsto-L_H-1.wav,False,116.62048301084124,-1.3307550465084075,5,0,L,L1,etsto,L_H,1.wav
6,etsto-L_H-1.wav,False,112.37901411323944,-1.6514463720223802,6,0,L,L1,etsto,L_H,1.wav
7,etsto-L_H-1.wav,False,,,7,0,L,L1,etsto,L_H,1.wav
8,etsto-L_H-1.wav,False,,,8,0,L,L1,etsto,L_H,1.wav
9,etsto-L_H-1.wav,False,,,9,0,L,L1,etsto,L_H,1.wav
10,etsto-L_H-1.wav,False,,,10,0,L,L1,etsto,L_H,1.wav
11,etsto-L_H-1.wav,False,,,11,0,L,L1,etsto,L_H,1.wav
12,etsto-L_H-1.wav,False,,,12,0,L,L1,etsto,L_H,1.wav
13,etsto-L_H-1.wav,False,,,13,0,L,L1,etsto,L_H,1.wav
14,etsto-L_H-1.wav,False,,,14,0,L,L1,etsto,L_H,1.wav
15,etsto-L_H-1.wav,False,,,15,0,L,L1,etsto,L_H,1.wav
16,etsto-L_H-1.wav,False,,,16,0,L,L1,etsto,L_H,1.wav
17,etsto-L_H-1.wav,False,,,17,0,L,L1,etsto,L_H,1.wav
18,etsto-L_H-1.wav,False,,,18,0,L,L1,etsto,L_H,1.wav
19,etsto-L_H-1.wav,False,,,19,0,L,L1,etsto,L_H,1.wav
20,etsto-L_H-1.wav,False,,,20,0,L,L1,etsto,L_H,1.wav
21,etsto-L_H-1.wav,False,,,21,0,L,L1,etsto,L_H,1.wav
22,etsto-L_H-1.wav,False,,,22,1,H,H1,etsto,L_H,1.wav
23,etsto-L_H-1.wav,False,,,23,1,H,H1,etsto,L_H,1.wav
24,etsto-L_H-1.wav,False,,,24,1,H,H1,etsto,L_H,1.wav
25,etsto-L_H-1.wav,False,,,25,1,H,H1,etsto,L_H,1.wav
26,etsto-L_H-1.wav,False,,,26,1,H,H1,etsto,L_H,1.wav
